v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,class,file
49,42,44,48,39,51,34,52,30,52,25,50,20,45,22,46,30,48,34,48,38,47,47,42,20,45,24,43,29,42,33,43,37,42,42,41,49,42,47,42,37,44,33,45,29,45,22,46,1,804
44,47,40,54,34,56,29,56,24,55,19,52,14,45,16,46,25,51,30,52,35,52,42,47,14,45,20,42,26,42,30,43,35,43,40,44,44,47,42,47,35,46,30,46,26,45,16,46,1,805
50,47,43,53,36,56,31,56,25,55,19,52,13,44,15,45,26,50,31,50,36,50,47,47,13,44,20,43,27,42,32,43,37,43,43,44,50,47,47,47,36,46,32,47,27,46,15,45,1,806
46,48,42,53,36,55,32,55,29,55,24,53,20,48,22,48,29,51,32,51,36,51,44,48,20,48,24,43,29,41,32,41,36,41,41,43,46,48,44,48,36,44,33,44,29,44,22,48,1,807
45,48,40,54,34,57,30,58,26,57,20,54,14,46,16,47,26,52,30,53,34,53,43,49,14,46,21,46,27,46,31,48,35,47,40,47,45,48,43,49,34,50,31,50,27,49,16,47,1,808
50,46,44,54,36,58,30,59,23,58,16,55,10,46,12,47,24,52,30,53,36,52,47,46,10,46,16,42,24,41,30,42,35,41,43,43,50,46,47,46,36,45,30,46,24,45,12,47,1,809
47,42,42,51,36,55,31,55,26,55,19,51,14,43,15,43,26,51,31,51,36,50,45,43,14,43,20,42,27,42,31,43,36,42,42,42,47,42,45,43,36,43,31,44,27,44,15,43,1,810
40,49,34,55,29,58,26,58,22,57,17,53,12,46,14,47,23,53,26,54,30,53,38,50,12,46,18,45,24,45,27,47,30,46,35,48,40,49,38,50,30,48,27,48,23,47,14,47,1,811
45,50,41,54,36,55,32,55,28,55,23,54,17,50,19,51,29,51,33,51,36,51,43,51,17,50,23,48,29,48,33,49,37,48,41,49,45,50,43,51,37,51,33,51,29,50,19,51,1,812
50,44,45,53,38,57,34,57,29,56,25,52,20,44,22,45,29,52,33,53,37,53,48,45,20,44,24,44,28,44,32,44,36,43,43,43,50,44,48,45,37,45,33,46,29,45,22,45,1,813
45,50,40,54,34,56,30,56,25,55,19,52,14,46,16,47,26,50,31,51,35,51,43,50,14,46,20,45,27,44,31,46,35,45,41,47,45,50,43,50,35,48,31,48,27,47,16,47,1,814
48,48,43,54,36,58,31,58,26,58,21,55,18,50,20,50,26,53,30,53,35,53,46,48,18,50,21,46,25,45,29,45,34,44,41,45,48,48,46,48,34,47,29,48,25,47,20,50,1,815
49,48,44,53,39,55,35,55,31,55,25,53,19,47,22,47,32,49,36,49,39,49,47,48,19,47,26,44,32,43,36,43,39,43,44,44,49,48,47,48,39,47,36,47,32,47,22,47,1,816
48,48,44,55,39,58,35,58,31,58,24,55,18,48,20,49,31,54,35,54,39,53,46,49,18,48,25,48,32,48,36,49,40,48,44,48,48,48,46,49,40,50,36,50,32,50,20,49,1,817
43,46,36,52,29,54,25,54,21,54,18,52,16,47,17,47,21,50,24,50,28,50,41,47,16,47,17,45,20,43,23,44,27,43,34,45,43,46,41,47,28,46,24,46,21,46,17,47,1,818
51,47,44,54,37,57,32,57,28,57,23,53,18,46,20,47,28,51,32,51,37,51,48,48,18,46,22,44,28,43,32,45,36,44,43,45,51,47,48,48,36,47,32,48,28,47,20,47,1,819
51,47,47,56,40,60,35,60,31,60,24,56,18,48,20,48,30,55,35,55,40,54,49,47,18,48,24,44,31,42,35,43,39,42,46,44,51,47,49,47,39,45,35,45,30,45,20,48,1,820
41,43,35,51,29,54,24,54,20,53,15,50,11,42,13,43,20,50,24,50,29,50,39,44,11,42,15,41,20,42,24,43,29,42,35,42,41,43,39,44,29,43,24,44,20,43,13,43,1,821
50,47,44,55,37,58,31,59,26,58,19,55,13,47,16,47,26,53,31,53,37,53,48,47,13,47,19,44,26,43,31,44,36,43,44,44,50,47,48,47,36,46,31,47,26,47,16,47,1,822
48,47,44,54,39,57,35,58,30,58,23,55,18,48,20,49,30,52,35,53,39,52,46,48,18,48,24,45,31,44,35,45,39,44,44,45,48,47,46,48,39,48,35,49,30,48,20,49,1,823
48,52,45,57,41,59,36,59,32,59,26,57,21,52,23,52,32,54,36,55,40,54,46,52,21,52,26,47,33,45,37,46,41,45,45,47,48,52,46,52,41,48,37,48,33,48,23,52,1,824
52,43,48,52,41,56,35,57,30,57,22,53,17,44,19,45,29,51,35,51,40,51,50,44,17,44,23,42,29,42,35,43,40,42,47,42,52,43,50,44,40,45,35,45,29,45,19,45,1,825
51,46,45,52,38,55,33,56,28,56,20,54,14,48,16,49,27,52,32,52,38,51,49,47,14,48,21,46,27,45,32,45,37,44,44,44,51,46,49,47,38,46,32,47,28,47,16,49,1,826
48,52,43,55,38,56,33,57,29,56,24,55,20,50,22,51,30,51,34,52,38,51,46,52,20,50,25,49,30,48,34,50,38,49,43,50,48,52,46,52,38,52,34,52,30,52,22,51,1,827
50,47,43,52,37,54,33,55,29,54,25,53,20,50,22,50,28,50,32,50,36,50,48,47,20,50,24,48,28,46,31,47,35,46,42,46,50,47,48,47,35,49,32,49,28,49,22,50,1,828
45,50,42,56,38,57,34,57,29,56,23,52,18,45,19,45,31,52,35,53,39,54,43,49,18,45,25,39,33,38,37,40,41,40,44,43,45,50,43,49,40,43,36,42,32,41,19,45,1,829
48,47,41,54,34,57,29,57,24,55,18,51,14,41,16,43,25,50,29,51,34,52,46,47,14,41,20,42,26,42,30,44,35,44,42,45,48,47,46,47,34,47,30,47,25,46,16,43,1,830
50,48,45,52,39,54,35,55,30,55,24,53,19,49,21,49,29,49,34,50,39,49,48,48,19,49,23,46,29,45,34,46,38,44,44,45,50,48,48,48,38,48,34,49,29,48,21,49,1,831
42,52,37,55,31,56,26,56,21,56,16,54,12,50,14,50,22,50,26,50,31,50,40,52,12,50,17,45,23,43,27,45,31,44,37,47,42,52,40,52,31,48,27,48,22,47,14,50,1,832
47,44,43,50,38,52,34,53,30,52,25,51,20,45,22,46,30,49,34,49,38,49,45,45,20,45,25,43,30,43,34,43,37,42,42,43,47,44,45,45,37,44,34,45,30,45,22,46,1,833
51,48,46,55,39,58,34,58,30,58,24,56,19,49,21,50,29,53,34,53,39,53,49,49,19,49,24,47,29,46,33,47,38,46,45,46,51,48,49,49,38,49,34,50,29,49,21,50,1,834
47,53,40,54,34,53,29,53,25,52,21,50,17,48,19,49,25,47,30,48,34,49,44,53,17,48,22,49,26,50,30,52,35,51,41,52,47,53,44,53,35,54,30,54,26,53,19,49,1,835
44,49,41,54,36,55,33,56,29,55,23,54,19,49,21,49,29,51,33,52,36,51,43,49,19,49,24,47,29,46,33,46,36,46,41,47,44,49,43,49,36,48,33,48,29,48,21,49,1,836
47,48,43,54,37,57,33,58,28,57,23,54,18,47,20,48,28,53,33,54,37,53,45,48,18,47,23,46,29,45,33,46,37,45,43,46,47,48,45,48,37,48,33,48,29,47,20,48,1,837
42,52,37,59,30,61,26,61,22,60,16,56,13,49,14,49,23,55,26,56,31,56,40,52,13,49,18,46,24,45,27,46,32,46,37,48,42,52,40,52,31,49,27,49,23,48,14,49,1,838
38,48,33,53,27,55,24,55,21,55,18,54,17,49,19,49,21,51,23,51,26,50,36,48,17,49,17,45,19,42,21,42,24,42,31,44,38,48,36,48,25,45,22,46,20,46,19,49,1,839
45,50,40,48,35,48,31,48,27,48,23,49,20,51,22,50,27,44,30,44,35,44,43,49,20,51,23,47,27,46,30,46,35,45,40,47,45,50,43,49,35,49,31,49,27,49,22,50,1,840
46,49,40,55,33,57,28,57,23,56,17,52,14,44,16,45,24,51,29,52,34,52,44,49,14,44,19,41,25,40,30,42,35,42,41,44,46,49,44,49,34,45,29,45,25,43,16,45,1,841
47,46,43,51,39,54,35,54,31,54,25,52,20,46,21,47,32,49,35,50,39,49,45,46,20,46,26,44,32,42,36,43,39,42,43,44,47,46,45,46,39,45,36,45,32,45,21,47,1,842
49,46,42,50,35,51,30,52,26,51,22,50,17,45,19,46,26,48,30,49,35,49,47,46,17,45,22,45,26,45,30,46,35,45,41,45,49,46,47,46,35,46,30,46,26,46,19,46,1,843
46,49,41,54,36,56,32,56,28,56,22,53,17,49,19,49,28,51,32,52,36,52,44,49,17,49,23,45,29,44,33,45,37,45,42,46,46,49,44,49,37,47,33,47,28,47,19,49,1,844
43,45,40,51,36,54,32,55,27,54,20,51,14,43,16,43,28,49,32,50,36,50,41,46,14,43,22,42,29,41,33,42,37,42,40,43,43,45,41,46,36,45,33,45,29,45,16,43,1,845
52,44,48,52,43,55,39,56,34,56,27,52,19,45,21,46,34,51,39,51,43,51,51,45,19,45,27,45,34,45,39,45,42,44,48,44,52,44,51,45,43,46,39,47,34,47,21,46,1,846
46,48,42,52,37,54,33,54,28,54,22,52,17,47,18,48,28,51,33,51,37,50,44,48,17,47,23,45,29,45,33,45,38,45,42,45,46,48,44,48,38,47,33,47,29,47,18,48,1,847
49,46,43,54,37,56,33,56,29,55,24,51,20,44,22,44,29,52,33,53,37,53,48,46,20,44,24,43,29,43,33,44,37,43,43,44,49,46,48,46,37,45,33,45,29,44,22,44,1,848
46,49,42,54,38,55,34,56,29,55,23,53,17,47,19,48,30,51,34,51,38,51,44,49,17,47,24,46,31,46,35,47,39,46,43,47,46,49,44,49,39,49,35,49,30,49,19,48,1,849
49,50,46,54,41,56,37,56,32,56,25,55,18,52,20,52,32,52,37,52,41,51,48,50,18,52,25,51,32,50,37,50,41,49,45,49,49,50,48,50,41,52,37,53,32,52,20,52,1,850
46,47,41,53,36,56,32,56,28,56,22,53,18,45,20,45,28,52,32,52,36,52,44,47,18,45,23,43,28,42,32,43,36,43,41,44,46,47,44,47,36,44,32,45,28,44,20,45,1,851
49,41,44,49,38,52,33,53,28,52,22,49,16,42,18,42,28,49,33,49,38,49,48,42,16,42,22,41,28,42,32,43,37,41,43,41,49,41,48,42,37,43,32,44,28,44,18,42,1,852
45,50,39,53,33,53,29,53,25,52,21,52,18,49,20,49,25,48,29,48,33,48,43,50,18,49,21,45,25,44,29,45,33,44,39,46,45,50,43,50,33,47,29,47,25,47,20,49,1,853
51,46,46,54,39,57,35,57,30,56,24,52,19,44,21,44,30,52,35,53,39,52,49,46,19,44,24,42,30,41,35,43,39,42,46,43,51,46,49,46,39,44,35,45,30,44,21,44,1,854
50,50,44,54,38,55,33,55,28,54,23,51,18,46,20,46,29,49,34,50,38,50,48,50,18,46,24,44,30,43,34,45,38,44,44,46,50,50,48,50,38,48,34,47,29,46,20,46,1,855
49,46,44,52,38,55,34,55,29,55,24,52,19,45,21,46,30,50,34,51,38,50,47,46,19,45,24,43,30,42,34,43,38,42,44,43,49,46,47,46,38,45,34,45,30,45,21,46,1,856
45,47,40,51,34,52,30,52,26,51,21,49,16,45,18,46,26,47,30,48,34,48,44,47,16,45,22,44,27,44,31,45,35,44,40,45,45,47,44,47,35,47,31,47,27,46,18,46,1,857
48,50,43,58,36,62,32,62,27,61,19,56,14,47,15,47,28,56,32,57,37,56,46,51,14,47,21,45,29,45,34,46,38,46,44,48,48,50,46,51,38,49,33,48,29,47,15,47,1,858
46,42,41,48,36,51,31,52,27,51,22,48,17,42,18,43,27,48,31,49,36,48,44,42,17,42,22,42,27,42,31,43,36,42,41,42,46,42,44,42,36,44,31,44,27,44,18,43,1,859
50,52,44,54,39,55,34,56,29,56,23,55,16,53,19,53,29,51,34,51,38,51,47,52,16,53,23,49,29,46,34,47,38,46,44,48,50,52,47,52,38,50,34,51,29,50,19,53,1,860
42,46,37,49,31,50,27,51,23,50,18,50,14,45,16,45,23,47,27,47,31,47,40,45,14,45,18,41,23,40,27,40,31,40,37,41,42,46,40,45,31,42,27,42,23,42,16,45,1,861
43,47,39,52,35,55,31,55,27,54,22,52,17,46,19,46,28,50,31,50,35,50,41,47,17,46,23,44,29,44,32,45,36,44,40,45,43,47,41,47,36,46,32,47,29,47,19,46,1,862
42,52,39,56,35,57,32,56,28,56,23,54,18,50,20,50,29,51,32,52,36,52,40,52,18,50,24,47,30,46,33,47,37,47,40,49,42,52,40,52,36,49,33,49,29,49,20,50,1,863
46,45,40,54,33,58,28,59,24,59,20,56,17,49,18,48,24,54,28,55,32,54,44,45,17,49,18,43,23,40,26,40,30,39,38,40,46,45,44,45,31,41,27,42,23,42,18,48,1,864
41,50,37,57,31,59,26,60,21,59,16,56,12,49,14,50,22,55,26,56,31,56,40,51,12,49,17,48,23,48,27,49,31,49,37,49,41,50,40,51,31,50,27,50,22,50,14,50,1,865
49,43,44,51,39,55,35,55,31,55,24,52,18,45,20,46,30,51,35,51,38,51,47,44,18,45,24,45,30,44,34,45,37,44,43,43,49,43,47,44,38,46,34,47,30,46,20,46,1,866
48,47,43,53,39,55,34,55,30,55,24,52,19,46,21,46,31,50,35,51,39,51,46,47,19,46,25,43,31,43,35,44,39,43,44,44,48,47,46,47,39,46,35,46,31,45,21,46,1,867
45,51,38,55,32,56,27,56,22,55,16,52,11,45,13,46,23,50,28,51,33,51,43,51,11,45,18,45,24,45,29,47,34,47,39,48,45,51,43,51,33,50,28,50,24,48,13,46,1,868
45,53,40,56,35,57,31,57,27,56,22,55,17,51,19,52,27,51,31,52,35,52,43,53,17,51,23,50,28,49,32,50,35,49,40,51,45,53,43,53,35,52,32,53,28,52,19,52,1,869
51,46,47,53,42,56,38,57,33,57,26,55,18,49,21,49,33,52,38,51,42,50,49,47,18,49,26,46,33,45,38,45,42,44,47,44,51,46,49,47,42,48,38,48,33,48,21,49,1,870
48,49,43,52,38,53,34,53,30,52,24,51,19,48,21,48,30,49,34,49,38,49,46,49,19,48,25,46,31,46,35,47,38,46,43,47,48,49,46,49,38,48,34,48,30,48,21,48,1,871
51,42,45,49,39,53,34,53,29,53,22,51,16,44,18,44,29,49,34,49,38,49,49,43,16,44,22,42,29,40,34,41,38,40,45,41,51,42,49,43,38,43,34,43,29,43,18,44,1,872
45,54,40,57,35,58,31,58,27,58,22,56,18,53,20,53,27,53,31,53,35,53,42,54,18,53,23,51,28,50,31,51,35,50,40,52,45,54,42,54,35,53,31,53,28,53,20,53,1,873
49,41,44,52,38,56,33,57,28,56,22,52,17,41,19,42,28,52,33,52,38,52,48,42,17,41,22,40,28,40,33,41,37,40,44,40,49,41,48,42,37,42,33,43,28,42,19,42,1,874
53,47,47,55,39,58,34,58,29,58,23,55,18,48,20,48,28,54,34,55,39,54,51,47,18,48,22,45,28,44,33,45,38,44,46,44,53,47,51,47,38,46,33,47,28,46,20,48,1,875
47,46,40,51,33,54,28,54,24,53,20,51,16,45,18,45,24,49,28,50,33,50,45,46,16,45,20,44,24,44,28,45,33,45,40,45,47,46,45,46,33,46,28,47,24,46,18,45,1,876
48,50,43,52,38,53,33,53,29,54,24,54,20,52,22,52,29,50,33,50,37,49,46,50,20,52,24,48,28,46,32,47,37,46,43,47,48,50,46,50,37,48,32,49,28,49,22,52,1,877
38,53,35,56,31,57,28,57,25,56,21,54,17,49,19,50,26,52,29,53,32,53,36,53,17,49,23,49,28,49,31,51,33,50,36,51,38,53,36,53,33,52,30,52,27,51,19,50,1,878
46,48,40,53,34,55,29,55,24,54,19,51,14,44,16,45,25,51,29,52,34,52,44,48,14,44,20,44,25,44,30,45,34,45,40,46,46,48,44,48,34,47,30,47,25,46,16,45,1,879
45,48,39,52,33,54,29,54,24,53,19,52,15,46,17,47,25,51,29,51,33,51,43,47,15,46,20,43,26,43,29,44,34,43,40,44,45,48,43,47,34,45,29,45,25,45,17,47,1,880
50,43,44,53,36,56,31,57,26,56,20,51,15,41,17,42,26,50,31,51,36,51,48,43,15,41,21,40,27,40,32,41,36,40,43,41,50,43,48,43,36,43,31,44,27,43,17,42,1,881
42,46,37,52,31,55,28,55,24,55,21,53,18,48,20,48,24,52,27,53,31,52,41,47,18,48,20,46,23,45,26,46,30,45,36,45,42,46,41,47,30,46,26,47,23,47,20,48,1,882
49,48,42,55,34,57,30,57,25,56,19,52,15,44,17,45,25,51,30,52,35,53,47,49,15,44,20,43,26,43,31,45,35,44,42,46,49,48,47,49,35,48,30,48,26,46,17,45,1,883
47,44,43,51,39,55,34,56,29,55,24,52,20,45,21,46,29,50,34,51,39,50,45,44,20,45,24,44,29,44,34,45,38,43,43,43,47,44,45,44,38,45,34,46,30,46,21,46,1,884
49,49,44,53,38,54,33,55,29,54,23,53,19,49,20,49,29,51,33,51,37,51,47,49,19,49,24,49,29,49,33,50,37,49,43,49,49,49,47,49,37,51,33,52,29,51,20,49,1,885
49,47,43,55,35,59,30,59,25,59,19,55,13,47,16,47,25,53,30,54,35,53,47,47,13,47,19,44,26,43,30,44,35,43,42,44,49,47,47,47,35,47,30,47,25,47,16,47,1,886
48,48,44,53,39,55,35,56,31,55,27,52,24,47,26,48,31,51,35,51,39,51,46,48,24,47,27,46,31,45,35,46,38,45,43,46,48,48,46,48,38,47,35,48,31,47,26,48,1,887
43,46,38,49,33,51,29,52,25,52,21,51,17,49,18,49,25,48,29,48,33,47,41,47,17,49,21,48,25,47,28,47,32,46,37,46,43,46,41,47,32,49,28,50,25,50,18,49,1,888
50,46,45,52,39,55,35,55,31,55,26,54,22,48,24,48,30,51,34,51,38,51,48,47,22,48,25,45,30,43,33,44,37,43,44,44,50,46,48,47,38,46,34,46,30,46,24,48,1,889
50,46,44,53,39,56,34,56,29,56,22,53,16,44,17,45,29,51,34,52,39,51,48,46,16,44,23,41,30,41,35,42,39,41,45,42,50,46,48,46,39,43,35,44,30,43,17,45,1,890
49,46,45,52,41,55,36,55,31,55,25,53,19,47,21,47,31,51,36,51,41,50,47,46,19,47,25,44,32,43,37,44,41,43,45,43,49,46,47,46,41,45,37,46,32,45,21,47,1,891
45,49,40,54,35,56,30,56,26,55,19,52,14,46,16,46,26,51,31,51,35,51,42,49,14,46,21,44,27,44,32,45,36,45,40,46,45,49,42,49,36,47,31,47,27,47,16,46,1,892
48,45,44,53,38,57,33,57,28,57,22,53,17,45,18,45,29,52,33,52,38,52,46,46,17,45,23,42,29,42,34,43,38,42,44,43,48,45,46,46,38,45,34,46,29,45,18,45,1,893
50,45,45,52,40,55,35,55,30,55,24,51,18,45,20,45,30,50,35,50,40,50,48,46,18,45,24,43,31,42,35,44,40,42,45,43,50,45,48,46,40,45,35,46,30,45,20,45,1,894
41,52,35,55,29,56,24,55,20,54,16,50,13,45,15,45,22,50,25,52,30,52,40,51,13,45,18,44,23,44,27,45,31,46,36,48,41,52,40,51,30,48,26,47,22,46,15,45,1,895
45,46,39,51,33,53,28,54,24,53,19,51,14,46,16,46,25,49,28,49,33,49,43,47,14,46,20,42,25,41,29,42,33,41,39,43,45,46,43,47,33,44,29,44,25,44,16,46,1,896
47,49,41,54,34,57,29,57,25,56,20,54,17,47,19,48,25,53,29,53,34,53,45,49,17,47,21,45,26,45,30,46,34,45,41,47,47,49,45,49,34,48,30,48,26,47,19,48,1,897
43,48,37,53,31,54,27,54,23,54,18,51,13,45,15,46,24,49,27,50,31,50,41,48,13,45,19,45,24,45,28,47,31,46,37,47,43,48,41,48,31,49,27,49,24,48,15,46,1,898
47,48,42,54,36,57,30,57,25,57,19,54,14,48,16,49,25,53,30,53,36,53,45,49,14,48,20,46,26,45,30,46,36,45,42,46,47,48,45,49,36,48,30,48,26,48,16,49,1,899
48,46,42,53,35,56,30,56,25,55,20,52,16,46,17,47,25,52,30,53,35,52,46,46,16,46,20,45,25,45,29,46,34,45,41,45,48,46,46,46,34,46,29,47,25,47,17,47,1,900
49,47,42,54,36,55,32,56,28,55,23,53,18,48,20,48,28,52,32,52,35,52,47,48,18,48,23,46,28,45,32,46,35,45,41,46,49,47,47,48,35,47,32,48,28,47,20,48,1,901
51,47,46,51,40,55,35,55,30,55,24,54,18,49,20,49,30,50,34,50,39,49,49,47,18,49,24,47,30,45,34,46,39,45,45,45,51,47,49,47,39,48,34,49,30,48,20,49,1,902
47,52,42,57,37,58,32,58,28,58,22,56,17,51,19,51,28,54,32,54,37,54,46,52,17,51,23,50,28,49,32,50,37,50,42,50,47,52,46,52,37,52,32,52,28,52,19,51,1,903
44,48,38,54,31,57,27,57,23,57,18,54,15,48,17,48,23,52,27,52,31,52,42,48,15,48,18,43,23,42,26,42,30,42,37,43,44,48,42,48,31,45,26,45,23,45,17,48,1,904
46,47,41,55,34,57,29,57,25,56,20,52,16,44,18,45,26,50,30,52,34,52,44,47,16,44,21,42,26,42,30,43,34,43,41,44,46,47,44,47,34,45,30,45,26,45,18,45,1,905
48,48,45,54,40,57,35,57,30,56,24,53,18,47,20,47,31,50,35,51,40,51,46,48,18,47,25,43,32,42,36,42,40,42,45,43,48,48,46,48,40,45,36,46,31,45,20,47,1,906
44,49,39,54,33,55,29,55,24,55,19,53,15,48,17,48,25,51,29,52,33,51,43,49,15,48,20,43,25,41,29,42,33,42,39,44,44,49,43,49,33,45,29,45,25,45,17,48,1,907
54,44,48,51,43,54,38,55,33,55,25,52,17,45,20,45,33,50,38,50,42,49,51,45,17,45,25,44,33,44,37,44,42,43,48,43,54,44,51,45,42,46,37,47,32,47,20,45,1,908
42,47,38,54,32,57,28,58,24,57,19,54,15,48,17,48,24,52,27,52,31,52,40,48,15,48,19,44,23,42,27,43,30,42,37,44,42,47,40,48,31,46,27,46,23,46,17,48,1,909
47,56,43,59,39,59,35,59,31,58,24,57,19,53,21,53,32,53,36,54,39,54,45,56,19,53,26,49,33,48,37,49,40,49,44,51,47,56,45,56,40,53,36,52,32,52,21,53,1,910
47,48,41,52,35,53,32,53,28,52,23,51,19,47,21,47,28,48,31,48,35,48,44,48,19,47,23,45,28,43,32,45,35,44,41,45,47,48,44,48,35,46,32,47,28,46,21,47,1,911
50,44,46,51,40,54,35,55,31,55,25,52,19,45,21,45,31,51,35,52,40,51,49,45,19,45,25,44,31,44,35,45,39,44,45,44,50,44,49,45,40,45,35,46,31,45,21,45,1,912
47,48,41,55,34,57,30,57,25,56,19,53,16,46,18,46,25,51,30,52,35,52,45,48,16,46,20,42,26,40,30,42,34,41,41,43,47,48,45,48,34,44,30,44,26,43,18,46,1,913
47,54,42,52,39,51,35,51,32,50,27,51,22,53,24,53,32,46,36,46,39,46,45,54,22,53,28,51,33,49,36,50,39,50,43,51,47,54,45,54,39,54,36,54,32,53,24,53,1,914
45,48,42,54,37,56,34,57,30,57,24,54,19,48,21,49,30,51,34,52,37,51,43,48,19,48,25,46,30,44,34,45,37,44,41,45,45,48,43,48,37,47,34,48,30,47,21,49,1,915
50,48,45,53,40,54,35,55,30,54,23,51,17,46,19,46,31,49,35,50,40,50,48,48,17,46,25,45,32,45,36,46,40,45,46,46,50,48,48,48,40,48,36,48,31,47,19,46,1,916
49,47,44,56,37,60,33,60,28,59,22,55,18,44,19,45,28,55,33,56,38,56,48,47,18,44,22,40,29,39,33,40,38,40,44,42,49,47,48,47,38,42,33,42,29,42,19,45,1,917
50,49,46,53,41,54,37,54,33,54,27,52,21,47,23,48,34,50,38,50,42,50,48,49,21,47,28,47,35,47,39,48,42,47,46,48,50,49,48,49,42,49,38,50,34,49,23,48,1,918
48,46,41,53,33,57,28,57,23,57,16,53,11,46,13,47,23,51,27,52,33,51,46,47,11,46,17,46,23,45,27,47,32,46,40,46,48,46,46,47,33,49,27,49,23,49,13,47,1,919
48,49,44,54,39,55,35,55,30,55,26,54,21,50,23,50,31,51,35,51,39,51,47,50,21,50,26,49,31,48,35,49,38,48,43,49,48,49,47,50,39,50,35,51,31,50,23,50,1,920
45,48,41,52,35,54,30,55,26,54,22,53,17,48,19,49,26,50,30,51,35,50,44,48,17,48,22,46,26,46,30,46,34,45,40,46,45,48,44,48,35,48,30,49,26,48,19,49,1,921
47,46,43,52,37,55,33,56,29,56,25,54,22,49,24,49,29,51,33,51,37,50,46,46,22,49,25,45,29,43,32,43,36,42,42,43,47,46,46,46,36,45,32,46,29,46,24,49,1,922
47,50,41,55,34,57,29,57,24,56,18,54,13,48,15,48,24,52,29,53,34,53,45,50,13,48,19,45,25,44,29,45,34,45,41,46,47,50,45,50,34,48,29,48,25,47,15,48,1,923
47,48,44,51,42,53,38,55,34,55,27,54,19,50,21,50,34,51,38,51,42,50,45,49,19,50,28,50,35,49,39,50,42,48,45,48,47,48,45,49,42,50,39,51,34,51,21,50,1,924
50,49,44,55,38,58,33,58,29,58,23,55,18,50,20,50,29,53,33,54,37,53,48,49,18,50,23,46,28,44,32,45,36,44,43,45,50,49,48,49,37,47,33,48,28,47,20,50,1,925
51,45,48,51,43,53,39,54,35,54,28,52,22,47,23,47,34,50,39,51,43,50,50,46,22,47,28,45,34,44,39,44,43,43,48,44,51,45,50,46,43,46,39,46,35,46,23,47,1,926
49,48,42,51,35,52,30,52,26,51,21,49,17,45,19,45,26,47,31,48,35,48,47,48,17,45,21,45,26,45,31,47,35,46,42,47,49,48,47,48,35,49,31,49,26,48,19,45,1,927
46,48,41,54,35,56,30,57,26,56,21,54,17,49,19,49,26,52,30,52,34,52,44,49,17,49,21,46,26,45,30,45,34,45,40,46,46,48,44,49,34,48,30,48,26,48,19,49,1,928
50,46,45,56,37,60,32,61,26,60,19,56,14,46,16,47,26,54,32,55,37,55,48,47,14,46,20,44,26,44,32,45,37,44,44,45,50,46,48,47,37,47,32,48,26,47,16,47,1,929
44,50,37,54,31,55,27,54,23,53,18,51,14,46,17,47,23,50,27,51,31,51,42,51,14,46,20,46,24,47,28,48,32,48,38,49,44,50,42,51,32,51,27,50,24,50,17,47,1,930
49,49,43,55,36,57,32,57,27,56,21,54,15,47,17,47,28,51,32,52,36,52,46,49,15,47,22,46,28,45,33,46,37,45,43,47,49,49,46,49,37,48,33,48,28,48,17,47,1,931
48,43,44,49,38,52,34,53,29,53,23,52,18,46,19,47,29,48,33,48,38,47,46,43,18,46,23,44,29,43,33,43,37,42,42,42,48,43,46,43,37,45,33,45,29,45,19,47,1,932
48,46,42,53,35,55,30,55,25,54,19,51,14,43,16,43,26,50,31,51,35,51,46,46,14,43,21,42,27,43,31,44,36,44,42,45,48,46,46,46,35,46,31,46,27,45,16,43,1,933
48,50,44,53,39,53,35,53,31,52,25,51,20,47,22,47,32,48,36,48,39,48,46,50,20,47,26,45,33,44,36,45,40,44,44,47,48,50,46,50,40,48,36,48,32,47,22,47,1,934
44,47,39,53,33,55,28,55,24,54,19,51,14,45,16,45,25,50,29,51,33,51,43,47,14,45,20,44,25,44,29,45,33,45,39,45,44,47,43,47,33,47,29,47,25,46,16,45,1,935
50,48,45,53,39,55,35,55,30,55,24,53,19,48,21,48,30,51,35,51,39,50,48,48,19,48,24,45,30,43,34,44,38,43,44,45,50,48,48,48,38,46,35,46,30,46,21,48,1,936
48,51,41,55,34,56,30,56,25,56,19,54,15,49,17,49,25,50,30,50,35,51,46,51,15,49,20,46,26,44,30,46,35,45,41,47,48,51,46,51,34,49,30,49,25,49,17,49,1,937
52,45,47,52,41,56,36,56,31,56,25,53,19,46,21,47,30,51,35,52,40,51,50,46,19,46,25,44,30,44,35,44,40,43,46,43,52,45,50,46,40,46,35,46,30,46,21,47,1,938
49,44,43,49,38,51,34,52,30,51,25,48,21,43,23,44,30,47,34,47,37,47,47,44,21,43,25,42,30,41,33,42,37,41,43,42,49,44,47,44,37,44,33,44,30,44,23,44,1,939
46,50,41,54,35,54,31,54,26,54,20,52,16,48,18,48,26,50,31,50,35,50,44,50,16,48,21,46,27,46,31,47,35,46,41,48,46,50,44,50,35,49,31,49,27,48,18,48,1,940
51,42,45,50,38,53,33,54,28,53,23,51,17,43,19,44,28,49,32,49,37,48,49,43,17,43,22,42,28,42,31,42,36,41,43,42,51,42,49,43,37,44,32,45,28,45,19,44,1,941
